report_date,cookie_id,customer_id,ga_session_id,event_timestamp,search_term,search_result,after_search_click_timestamp,product_sku
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:04:56,L-Citrulline,exist search result,2023-12-06 10:05:08,17070-CJINDONESIA-99999
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:04:56,L-Citrulline,exist search result,2023-12-06 10:06:02,108200-NBHAIDE-12605
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:04:56,L-Citrulline,exist search result,2023-12-06 10:06:22,69240-CJINDONESIA-99999
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:04:56,L-Citrulline,exist search result,2023-12-06 10:07:22,52920-CJINDONESIA-99999
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:04:56,L-Citrulline,exist search result,2023-12-06 10:06:40,17070-XTJIAHE-99999
2023-12-06,1982520804.1634833261,8015,1701885221,2023-12-06 10:05:55,evonik,no search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:06:10,spirulina,exist search result,2023-12-06 10:06:17,18061-RUNXIN-99999
2023-12-06,1844321490.1663101655,8182,1701885674,2023-12-06 10:06:23,softgel,exist search result,,
2023-12-06,2008380519.1654186162,14861,1701885987,2023-12-06 10:06:44,berberine,exist search result,2023-12-06 10:07:22,109686-NOVEL-12874
2023-12-06,184129812.1621550588,18756,1701885556,2023-12-06 10:07:02,cinnamon extract,exist search result,,
2023-12-06,1589969045.1695668043,20427,1701886043,2023-12-06 10:07:38,marine collagen,exist search result,,
2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 10:08:29,Trans-Reservatrol extract,exist search result,,
2023-12-06,1042778516.1687904983,1987,1701886128,2023-12-06 10:09:04,ORGANIC NONI,exist search result,,
2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 10:09:19,rice flour,exist search result,2023-12-06 10:09:45,99482-WESTERNF-99999
2023-12-06,1512995406.1695145534,18939,1701885785,2023-12-06 10:09:21,butter,exist search result,,
2023-12-06,1512995406.1695145534,18939,1701885785,2023-12-06 10:09:44,wax,exist search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:09:44,Erythritol,exist search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:09:48,Erythritol,exist search result,2023-12-06 10:10:30,45560-BAOLINGBAO-11648
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:09:48,Erythritol,exist search result,2023-12-06 10:09:54,107006-BAOLINGBAO-12200
2023-12-06,244423632.1701245795,14499,1701885460,2023-12-06 10:09:49,epimedium,exist search result,2023-12-06 10:14:20,43910-ANGEL-11426
2023-12-06,244423632.1701245795,14499,1701885460,2023-12-06 10:09:49,epimedium,exist search result,2023-12-06 10:11:27,106714-000-10481-10281
2023-12-06,1251722329.1692990271,20830,1701886211,2023-12-06 10:10:56,elderberry,exist search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:11:05,inositol,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:11:20,Cellulose,exist search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:11:23,inositol,exist search result,2023-12-06 10:11:54,
2023-12-06,1317319310.1698427773,18311,1701886289,2023-12-06 10:11:29,turkey tail,exist search result,,
2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 10:11:31,Magnesium Stearate,exist search result,2023-12-06 10:12:22,109063-EUROING-12639
2023-12-06,1046686984.1644270982,9173,1701883845,2023-12-06 10:11:31,Magnesium Stearate,exist search result,2023-12-06 10:12:47,12800-SIGACHI-11403
2023-12-06,544945970.1678481913,13251,1701886205,2023-12-06 10:11:34,Organic Spirulina Tablet,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:11:38,Sunflower Lecithin,exist search result,,
2023-12-06,2037688399.1696353603,9616,1701886268,2023-12-06 10:11:48,vp copolymer maltodextrin,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:12:06,Rice Dextrin,exist search result,,
2023-12-06,173015059.1681494770,10747,1701884448,2023-12-06 10:12:38,Ashwagandha Extract 5% by Natura Biotechnol,exist search result,2023-12-06 10:12:41,93806-NATURABIO-11574
2023-12-06,1623094222.1701886341,(not set),1701886341,2023-12-06 10:12:55,yohimbine HCL,exist search result,,
2023-12-06,2037688399.1696353603,9616,1701886268,2023-12-06 10:13:06,vp copolymer,no search result,,
2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 10:13:18,SACHA INCHI,exist search result,,
2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 10:13:50,black maca,exist search result,,
2023-12-06,244423632.1701245795,14499,1701885460,2023-12-06 10:13:52,selenium,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:14:06,lavender,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:14:23,potassium sorbate,exist search result,,
2023-12-06,836852960.1669070247,14322,1701886469,2023-12-06 10:14:30, Brother,exist search result,,
2023-12-06,1139751205.1676500716,1248,1701886476,2023-12-06 10:14:51,sugar,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701886205,2023-12-06 10:15:36,oil,exist search result,,
2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 10:16:20,Folinic Acid,exist search result,,
2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 10:16:34,calcium folinate,exist search result,,
2023-12-06,347945163.1701810666,21817,1701886612,2023-12-06 10:16:53,Abelmoschus esculentus,exist search result,,
2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 10:17:53,coq,exist search result,2023-12-06 10:18:02,66410-INGIA-99999
2023-12-06,1948120809.1690926041,11948,1701886676,2023-12-06 10:17:58,sunflower oil,exist search result,,
2023-12-06,1948120809.1690926041,11948,1701886676,2023-12-06 10:18:08,sodium benzoate,exist search result,2023-12-06 10:18:28,17560-YOUJI-99999
2023-12-06,1948120809.1690926041,11948,1701886676,2023-12-06 10:18:08,sodium benzoate,exist search result,2023-12-06 10:18:52,17570-YOUJI-99999
2023-12-06,1526884779.1622827891,690,1701885567,2023-12-06 10:18:17,grocella,no search result,,
2023-12-06,1948120809.1690926041,11948,1701886676,2023-12-06 10:18:20,sodium benzoate,exist search result,,
2023-12-06,1526884779.1622827891,690,1701885567,2023-12-06 10:19:05,currant oil,exist search result,,
2023-12-06,346299819.1695310757,9424,1701886727,2023-12-06 10:19:11,black pepper extract,exist search result,2023-12-06 10:19:59,109436-NOVEL-12874
2023-12-06,346299819.1695310757,9424,1701886727,2023-12-06 10:19:11,black pepper extract,exist search result,2023-12-06 10:19:18,40350-BOTANICHEALTH-11609
2023-12-06,346299819.1695310757,9424,1701886727,2023-12-06 10:19:11,black pepper extract,exist search result,2023-12-06 10:19:43,108474-BOTANICHEALTH-11609
2023-12-06,1646079267.1701719635,8573,1701884150,2023-12-06 10:19:14,POTASSIUM,exist search result,,
2023-12-06,1169440710.1701886706,(not set),1701886706,2023-12-06 10:19:33,carrageenan,exist search result,2023-12-06 10:19:54,109990-BLGZJT
2023-12-06,1226839042.1659974386,859,1701886832,2023-12-06 10:20:34,Bitter Melon Powder,exist search result,,
2023-12-06,838668840.1643759331,5620,1701886813,2023-12-06 10:20:42,tri calcium,exist search result,2023-12-06 10:21:04,77611-HINDUSTANPHOSP-11519
2023-12-06,1226839042.1659974386,859,1701886832,2023-12-06 10:21:03,Bitter Melon Powder,exist search result,,
2023-12-06,1597163498.1670040715,747,1701886869,2023-12-06 10:21:09,folic acid,exist search result,,
2023-12-06,185915010.1701365435,13510,1701885142,2023-12-06 10:21:36,Organic kale,exist search result,2023-12-06 10:21:43,108609-PATHEALTH-12680
2023-12-06,1102395961.1678133125,5620,1701885818,2023-12-06 10:21:43,tricalcium,exist search result,2023-12-06 10:22:05,77614-NEI-99999
2023-12-06,677049054.1638910309,13781,1701886980,2023-12-06 10:23:08,BETA-HYDROXY BETA-METHYLBUTYRIC ACID,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:23:55,Alpha GPC,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:24:11,Adipic Acid (FCC Food Grade),exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:24:46,Adipic Acid,exist search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:25:27,capsules,exist search result,2023-12-06 10:26:09,36705-MBS-99999
2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 10:26:31,Beet Root,exist search result,2023-12-06 10:26:34,16225-QIMEI-11712
2023-12-06,1296606523.1666210459,888,1701884645,2023-12-06 10:26:39,calcium folinate,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:27:39,Adipic Acid (FCC Food Grade),exist search result,2023-12-06 10:40:04,99612-FJXYY-99999
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:27:39,Adipic Acid (FCC Food Grade),exist search result,2023-12-06 10:41:49,63800-SUNSHINE-10062
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:27:39,Adipic Acid (FCC Food Grade),exist search result,2023-12-06 10:27:43,86710-BUDENHEIM-99999
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:27:39,Adipic Acid (FCC Food Grade),exist search result,2023-12-06 10:30:14,86710-BUDENHEIM-99999
2023-12-06,1315200639.1695237232,9176,1701887235,2023-12-06 10:27:57,babchi,no search result,,
2023-12-06,10743069.1686763910,14026,1701887266,2023-12-06 10:28:27,L-Asparagine,exist search result,,
2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 10:28:34,KALE,exist search result,2023-12-06 10:29:15,108126-AMERICANBOTANICALS-11671
2023-12-06,789664236.1663107124,15250,1701883604,2023-12-06 10:28:34,KALE,exist search result,2023-12-06 10:29:57,108609-PATHEALTH-12680
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:29:16,12784-MBS-99999
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:45:22,62100-PENGLAI-99999
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:55:21,26814-INNOPHOSLLC-99999
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:43:16,26800-PENGLAI-99999
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:52:52,106780-AOBO-11080
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:28:55,capsule,exist search result,2023-12-06 10:49:06,24270-PENGLAI-99999
2023-12-06,1102395961.1678133125,5620,1701885818,2023-12-06 10:29:07,beet juice powder,exist search result,2023-12-06 10:29:13,108335-CSHEKING-12329
2023-12-06,536371793.1701886577,(not set),1701886577,2023-12-06 10:29:12,Liposomal Vitamin C,exist search result,,
2023-12-06,10743069.1686763910,14026,1701887266,2023-12-06 10:29:37,asparagine,no search result,,
2023-12-06,677049054.1638910309,13781,1701886980,2023-12-06 10:30:13,hmb,exist search result,,
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:30:48,lemon balm,exist search result,,
2023-12-06,1683607307.1688661444,7423,1701887457,2023-12-06 10:31:05, iBCAA 2:1:1,exist search result,,
2023-12-06,693570333.1674569744,608,1701887440,2023-12-06 10:31:08,niacinamide (b3) USP,exist search result,2023-12-06 10:31:34,14050-ZHONGRUI-10556
2023-12-06,1683607307.1688661444,7423,1701887457,2023-12-06 10:31:14, iBCAA 2:1:1,exist search result,2023-12-06 10:31:21,70090-SHUGUANG-99999
2023-12-06,2093765681.1699981230,21750,1701887484,2023-12-06 10:31:25,Docosahexaenoic acid,exist search result,,
2023-12-06,693570333.1674569744,608,1701887440,2023-12-06 10:31:27,niacinamide (b3) USP,exist search result,,
2023-12-06,1102395961.1678133125,5620,1701885818,2023-12-06 10:31:42,organic garcinia,exist search result,,
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:31:50,lemon balm,exist search result,,
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:32:22,red spinach extract,exist search result,,
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:32:56,nitrate,exist search result,,
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:33:21,spinach,exist search result,,
2023-12-06,686992101.1699915283,5614,1701887600,2023-12-06 10:33:22,Choline Bitartrate,exist search result,,
2023-12-06,686992101.1699915283,5614,1701887600,2023-12-06 10:33:30,resveratrol,exist search result,2023-12-06 10:35:10,105852-TIANHUAPH
2023-12-06,686992101.1699915283,5614,1701887600,2023-12-06 10:33:30,resveratrol,exist search result,2023-12-06 10:34:02,108668-NINGBOHERB-11286
2023-12-06,686992101.1699915283,5614,1701887600,2023-12-06 10:33:30,resveratrol,exist search result,2023-12-06 10:34:38,44020-TRG-11248
2023-12-06,1712370054.1701202336,18517,1701887446,2023-12-06 10:33:32,spinach extract,exist search result,2023-12-06 10:33:37,16252-NOVEL-11084
2023-12-06,1859433944.1651791667,928,1701887613,2023-12-06 10:33:46,creatine,exist search result,,
2023-12-06,686992101.1699915283,5614,1701887600,2023-12-06 10:33:47,resveratrol,exist search result,,
2023-12-06,1859433944.1651791667,928,1701887613,2023-12-06 10:34:00,creatine,exist search result,,
2023-12-06,185915010.1701365435,13510,1701885142,2023-12-06 10:35:01,Acerola,exist search result,2023-12-06 10:35:05,81104-VITAFORTE-99999
2023-12-06,185915010.1701365435,13510,1701885142,2023-12-06 10:35:01,Acerola,exist search result,2023-12-06 10:35:57,81108-RDV-99999
2023-12-06,185915010.1701365435,13510,1701885142,2023-12-06 10:35:01,Acerola,exist search result,2023-12-06 10:35:32,109390-SKYHERB-12568
2023-12-06,566786796.1695148845,452,1701886851,2023-12-06 10:37:10,vitamin K2,exist search result,2023-12-06 10:37:56,30027-SEEBIO-11559
2023-12-06,677049054.1638910309,13781,1701886980,2023-12-06 10:37:26,monomethionine,exist search result,2023-12-06 10:37:27,91961-PRAKRUTI-99999
2023-12-06,332795921.1661457086,2641,1701887839,2023-12-06 10:37:37,kale,exist search result,,
2023-12-06,534052069.1675799296,(not set),1701887866,2023-12-06 10:37:55,black cohosh,exist search result,,
2023-12-06,428970975.1701887893,(not set),1701887893,2023-12-06 10:38:22,Sucralose,exist search result,,
2023-12-06,1280499153.1692300671,18046,1701887904,2023-12-06 10:38:44,creatine,exist search result,2023-12-06 10:38:55,108187-HITECH-10260
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:39:51,Black carrot concentrate,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 10:40:07,ginger,exist search result,2023-12-06 10:42:39,107142-HNESSENCE-12219
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:40:20,Chromium,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:40:28,Chromium,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:41:40,Dihydromyricetin,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:41:46,Citric acid,exist search result,,
2023-12-06,1376959022.1692031188,9616,1701880240,2023-12-06 10:41:53,Papain 2000 U/g By NOVEL,exist search result,2023-12-06 10:42:21,36711-NOVEL-11084
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:42:07,Jurubeba 4:1,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:42:34,Jurubeba,no search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:42:46,eriocitrin,no search result,,
2023-12-06,1664427364.1701877506,(not set),1701888197,2023-12-06 10:43:17,"Selenomethionine,",exist search result,,
2023-12-06,1664427364.1701877506,12973,1701888197,2023-12-06 10:43:29,"Selenomethionine,",exist search result,,
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 10:43:39,MCT Oil Powder,exist search result,2023-12-06 11:18:39,33760-NEEPO-11573
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 10:43:39,MCT Oil Powder,exist search result,2023-12-06 10:45:08,89419-CONNOILS-99999
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 10:43:39,MCT Oil Powder,exist search result,2023-12-06 11:19:19,33763-NEEPO-11573
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 10:43:39,MCT Oil Powder,exist search result,2023-12-06 10:45:43,89419-CONNOILS-99999
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 10:43:39,MCT Oil Powder,exist search result,2023-12-06 11:25:49,33762-NEEPO-11573
2023-12-06,1664427364.1701877506,12973,1701888197,2023-12-06 10:43:41,Selenomethionine,exist search result,2023-12-06 10:47:44,69090-STEL
2023-12-06,1664427364.1701877506,12973,1701888197,2023-12-06 10:43:41,Selenomethionine,exist search result,2023-12-06 10:43:56,69090-STEL
2023-12-06,280983493.1681679101,260,1701888181,2023-12-06 10:43:43,Agmatine,exist search result,2023-12-06 10:43:54,42380-YANGCHENG-99999
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:44:14,Kudzu,no search result,,
2023-12-06,332795921.1661457086,2641,1701887839,2023-12-06 10:44:25,kale powder,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 10:44:46,digestive enzymes,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:44:49,Chanca Piedra,no search result,,
2023-12-06,48562632.1681753542,15753,1701885715,2023-12-06 10:44:49,Magnesium,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:44:52,Alpha GPC,exist search result,,
2023-12-06,328618168.1700514979,9184,1701887033,2023-12-06 10:45:02,Folic Acid,exist search result,2023-12-06 10:45:12,69971-INNOPHOSLLC-99999
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 10:45:19,betaine hydrochloride,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 10:45:32,milk thistle,exist search result,2023-12-06 10:45:44,108961-XAHVBT-12809
2023-12-06,1623496190.1627399393,10026,1701888340,2023-12-06 10:45:57,creatine,exist search result,2023-12-06 10:46:05,26080-NINGXIA-10106
